,u,v,khopnode,repeat,distance
11649,3,33,3,157,0.4057615209058246
11650,76,277,3,157,0.4057615209058246
11651,3,304,3,157,0.4057615209058246
11652,3,64,3,157,0.4057615209058246
11653,3,111,3,157,0.4057615209058246
11654,33,39,3,157,0.4057615209058246
11655,47,329,3,157,0.4057615209058246
11656,11,76,3,157,0.4057615209058246
11657,3,218,3,157,0.4057615209058246
11658,6,7,3,157,0.4057615209058246
11659,39,202,3,157,0.4057615209058246
11660,3,77,3,157,0.4057615209058246
11661,3,84,3,157,0.4057615209058246
11662,71,111,3,157,0.4057615209058246
11663,3,82,3,157,0.4057615209058246
11664,3,431,3,157,0.4057615209058246
11665,4,7,3,157,0.4057615209058246
11666,3,202,3,157,0.4057615209058246
11667,3,158,3,157,0.4057615209058246
11668,71,431,3,157,0.4057615209058246
11669,33,202,3,157,0.4057615209058246
11670,20,241,3,157,0.4057615209058246
11671,3,409,3,157,0.4057615209058246
11672,0,291,3,157,0.4057615209058246
11673,7,304,3,157,0.4057615209058246
11674,3,57,3,157,0.4057615209058246
11675,6,75,3,157,0.4057615209058246
11676,4,135,3,157,0.4057615209058246
11677,4,6,3,157,0.4057615209058246
11678,4,77,3,157,0.4057615209058246
11679,28,96,3,157,0.4057615209058246
11680,3,291,3,157,0.4057615209058246
11681,3,329,3,157,0.4057615209058246
11682,3,39,3,157,0.4057615209058246
11683,93,179,3,157,0.4057615209058246
11684,84,109,3,157,0.4057615209058246
11685,3,47,3,157,0.4057615209058246
11686,6,47,3,157,0.4057615209058246
11687,3,6,3,157,0.4057615209058246
11688,6,19,3,157,0.4057615209058246
11689,6,10,3,157,0.4057615209058246
11690,28,93,3,157,0.4057615209058246
11691,3,389,3,157,0.4057615209058246
11692,4,33,4,158,0.38961336348655695
11693,4,19,4,158,0.38961336348655695
11694,4,80,4,158,0.38961336348655695
11695,263,492,4,158,0.38961336348655695
11696,45,80,4,158,0.38961336348655695
11697,4,428,4,158,0.38961336348655695
11698,20,75,4,158,0.38961336348655695
11699,6,109,4,158,0.38961336348655695
11700,21,124,4,158,0.38961336348655695
11701,137,432,4,158,0.38961336348655695
11702,1,5,4,158,0.38961336348655695
11703,4,72,4,158,0.38961336348655695
11704,4,273,4,158,0.38961336348655695
11705,4,16,4,158,0.38961336348655695
11706,4,83,4,158,0.38961336348655695
11707,59,91,4,158,0.38961336348655695
11708,3,4,4,158,0.38961336348655695
11709,5,83,4,158,0.38961336348655695
11710,1,3,4,158,0.38961336348655695
11711,4,266,4,158,0.38961336348655695
11712,4,88,4,158,0.38961336348655695
11713,59,136,4,158,0.38961336348655695
11714,27,59,4,158,0.38961336348655695
11715,4,26,4,158,0.38961336348655695
11716,21,164,4,158,0.38961336348655695
11717,4,164,4,158,0.38961336348655695
11718,4,27,4,158,0.38961336348655695
11719,5,72,4,158,0.38961336348655695
11720,91,165,4,158,0.38961336348655695
11721,4,182,4,158,0.38961336348655695
11722,6,33,4,158,0.38961336348655695
11723,5,263,4,158,0.38961336348655695
11724,4,141,4,158,0.38961336348655695
11725,41,137,4,158,0.38961336348655695
11726,265,273,4,158,0.38961336348655695
11727,5,50,4,158,0.38961336348655695
11728,8,19,4,158,0.38961336348655695
11729,26,92,4,158,0.38961336348655695
11730,3,141,4,158,0.38961336348655695
11731,26,94,4,158,0.38961336348655695
11732,4,263,4,158,0.38961336348655695
11733,4,92,4,158,0.38961336348655695
11734,50,92,4,158,0.38961336348655695
11735,3,266,4,158,0.38961336348655695
11736,1,6,4,158,0.38961336348655695
11737,45,67,4,158,0.38961336348655695
11738,59,182,4,158,0.38961336348655695
11739,1,102,4,158,0.38961336348655695
11740,4,20,4,158,0.38961336348655695
11741,2,3,4,158,0.38961336348655695
11742,4,265,4,158,0.38961336348655695
11743,4,102,4,158,0.38961336348655695
11744,4,59,4,158,0.38961336348655695
11745,4,323,4,158,0.38961336348655695
11746,4,41,4,158,0.38961336348655695
11747,1,83,4,158,0.38961336348655695
11748,24,45,4,158,0.38961336348655695
11749,4,8,4,158,0.38961336348655695
11750,4,40,4,158,0.38961336348655695
11751,102,242,4,158,0.38961336348655695
11752,24,35,4,158,0.38961336348655695
11753,3,5,4,158,0.38961336348655695
11754,2,8,4,158,0.38961336348655695
11755,26,332,4,158,0.38961336348655695
11756,4,492,4,158,0.38961336348655695
11757,45,50,4,158,0.38961336348655695
11758,41,88,4,158,0.38961336348655695
11759,8,182,4,158,0.38961336348655695
11760,8,113,4,158,0.38961336348655695
11761,4,432,4,158,0.38961336348655695
11762,19,20,4,158,0.38961336348655695
11763,8,88,4,158,0.38961336348655695
11764,4,5,4,158,0.38961336348655695
11765,5,40,4,158,0.38961336348655695
11766,340,425,4,159,0.4345840508834149
11767,378,405,4,159,0.4345840508834149
11768,4,467,4,159,0.4345840508834149
11769,4,29,4,159,0.4345840508834149
11770,2,4,4,159,0.4345840508834149
11771,118,333,4,159,0.4345840508834149
11772,1,324,4,159,0.4345840508834149
11773,4,331,4,159,0.4345840508834149
11774,5,467,4,159,0.4345840508834149
11775,5,331,4,159,0.4345840508834149
11776,4,52,4,159,0.4345840508834149
11777,3,204,4,159,0.4345840508834149
11778,2,3,4,159,0.4345840508834149
11779,4,33,4,159,0.4345840508834149
11780,4,79,4,159,0.4345840508834149
11781,1,9,4,159,0.4345840508834149
11782,5,18,4,159,0.4345840508834149
11783,140,429,4,159,0.4345840508834149
11784,4,333,4,159,0.4345840508834149
11785,7,18,4,159,0.4345840508834149
11786,4,378,4,159,0.4345840508834149
11787,4,12,4,159,0.4345840508834149
11788,4,164,4,159,0.4345840508834149
11789,9,24,4,159,0.4345840508834149
11790,1,12,4,159,0.4345840508834149
11791,18,267,4,159,0.4345840508834149
11792,164,467,4,159,0.4345840508834149
11793,4,13,4,159,0.4345840508834149
11794,7,71,4,159,0.4345840508834149
11795,1,13,4,159,0.4345840508834149
11796,3,454,4,159,0.4345840508834149
11797,4,34,4,159,0.4345840508834149
11798,7,33,4,159,0.4345840508834149
11799,12,13,4,159,0.4345840508834149
11800,4,41,4,159,0.4345840508834149
11801,4,340,4,159,0.4345840508834149
11802,4,7,4,159,0.4345840508834149
11803,4,24,4,159,0.4345840508834149
11804,4,405,4,159,0.4345840508834149
11805,4,204,4,159,0.4345840508834149
11806,4,294,4,159,0.4345840508834149
11807,5,9,4,159,0.4345840508834149
11808,4,71,4,159,0.4345840508834149
11809,3,79,4,159,0.4345840508834149
11810,4,234,4,159,0.4345840508834149
11811,1,3,4,159,0.4345840508834149
11812,4,429,4,159,0.4345840508834149
11813,4,18,4,159,0.4345840508834149
11814,3,5,4,159,0.4345840508834149
11815,4,324,4,159,0.4345840508834149
11816,4,103,4,159,0.4345840508834149
11817,3,4,4,159,0.4345840508834149
11818,6,29,4,159,0.4345840508834149
11819,209,365,4,159,0.4345840508834149
11820,41,127,4,159,0.4345840508834149
11821,1,5,4,159,0.4345840508834149
11822,5,6,4,159,0.4345840508834149
11823,3,6,4,159,0.4345840508834149
11824,4,10,4,159,0.4345840508834149
11825,1,29,4,159,0.4345840508834149
11826,4,5,4,159,0.4345840508834149
11827,5,7,4,159,0.4345840508834149
11828,4,425,4,159,0.4345840508834149
11829,18,34,4,159,0.4345840508834149
11830,4,6,4,159,0.4345840508834149
11831,7,103,4,159,0.4345840508834149
11832,1,24,4,159,0.4345840508834149
11833,9,209,4,159,0.4345840508834149
11834,1,52,4,159,0.4345840508834149
11835,1,4,4,159,0.4345840508834149
11836,1,10,4,159,0.4345840508834149
11837,3,41,4,159,0.4345840508834149
11838,3,103,4,159,0.4345840508834149
11839,1,234,4,159,0.4345840508834149
11840,2,10,3,160,0.38626663283121626
11841,5,84,3,160,0.38626663283121626
11842,2,3,3,160,0.38626663283121626
11843,0,3,3,160,0.38626663283121626
11844,0,5,3,160,0.38626663283121626
11845,4,11,3,160,0.38626663283121626
11846,16,22,3,160,0.38626663283121626
11847,3,38,3,160,0.38626663283121626
11848,8,42,3,160,0.38626663283121626
11849,0,108,3,160,0.38626663283121626
11850,3,87,3,160,0.38626663283121626
11851,3,114,3,160,0.38626663283121626
11852,0,8,3,160,0.38626663283121626
11853,3,122,3,160,0.38626663283121626
11854,0,7,3,160,0.38626663283121626
11855,3,9,3,160,0.38626663283121626
11856,3,142,3,160,0.38626663283121626
11857,3,42,3,160,0.38626663283121626
11858,6,313,3,160,0.38626663283121626
11859,3,22,3,160,0.38626663283121626
11860,4,39,3,160,0.38626663283121626
11861,3,121,3,160,0.38626663283121626
11862,16,114,3,160,0.38626663283121626
11863,0,22,3,160,0.38626663283121626
11864,9,122,3,160,0.38626663283121626
11865,3,11,3,160,0.38626663283121626
11866,2,5,3,160,0.38626663283121626
11867,10,373,3,160,0.38626663283121626
11868,0,27,3,160,0.38626663283121626
11869,3,242,3,160,0.38626663283121626
11870,38,48,3,160,0.38626663283121626
11871,3,207,3,160,0.38626663283121626
11872,3,249,3,160,0.38626663283121626
11873,2,9,3,160,0.38626663283121626
11874,3,289,3,160,0.38626663283121626
11875,3,5,3,160,0.38626663283121626
11876,3,4,3,160,0.38626663283121626
11877,5,9,3,160,0.38626663283121626
11878,48,363,3,160,0.38626663283121626
11879,11,60,3,160,0.38626663283121626
11880,3,84,3,160,0.38626663283121626
11881,3,40,3,160,0.38626663283121626
11882,3,363,3,160,0.38626663283121626
11883,0,103,3,160,0.38626663283121626
11884,3,10,3,160,0.38626663283121626
11885,3,27,3,160,0.38626663283121626
11886,4,8,3,160,0.38626663283121626
11887,3,25,3,160,0.38626663283121626
11888,0,289,3,160,0.38626663283121626
11889,40,121,3,160,0.38626663283121626
11890,3,183,3,160,0.38626663283121626
11891,0,4,3,160,0.38626663283121626
11892,3,103,3,160,0.38626663283121626
11893,5,10,3,160,0.38626663283121626
11894,3,6,3,160,0.38626663283121626
11895,3,48,3,160,0.38626663283121626
11896,3,46,3,160,0.38626663283121626
11897,0,88,3,160,0.38626663283121626
11898,7,11,3,160,0.38626663283121626
11899,10,60,3,160,0.38626663283121626
11900,3,16,3,160,0.38626663283121626
11901,5,348,3,160,0.38626663283121626
11902,3,331,3,160,0.38626663283121626
11903,3,303,3,160,0.38626663283121626
11904,3,108,3,160,0.38626663283121626
11905,3,8,3,160,0.38626663283121626
11906,7,67,3,160,0.38626663283121626
11907,2,4,3,160,0.38626663283121626
11908,3,26,3,160,0.38626663283121626
11909,0,242,3,160,0.38626663283121626
11910,16,27,3,160,0.38626663283121626
11911,7,142,3,160,0.38626663283121626
11912,3,67,3,160,0.38626663283121626
11913,4,38,3,160,0.38626663283121626
11914,3,27,3,161,0.4397411155330364
11915,3,28,3,161,0.4397411155330364
11916,3,280,3,161,0.4397411155330364
11917,3,227,3,161,0.4397411155330364
11918,4,198,3,161,0.4397411155330364
11919,18,21,3,161,0.4397411155330364
11920,3,89,3,161,0.4397411155330364
11921,198,227,3,161,0.4397411155330364
11922,3,326,3,161,0.4397411155330364
11923,3,426,3,161,0.4397411155330364
11924,3,229,3,161,0.4397411155330364
11925,3,437,3,161,0.4397411155330364
11926,0,7,3,161,0.4397411155330364
11927,1,299,3,161,0.4397411155330364
11928,7,39,3,161,0.4397411155330364
11929,3,299,3,161,0.4397411155330364
11930,3,7,3,161,0.4397411155330364
11931,21,335,3,161,0.4397411155330364
11932,9,198,3,161,0.4397411155330364
11933,10,130,3,161,0.4397411155330364
11934,27,148,3,161,0.4397411155330364
11935,50,214,3,161,0.4397411155330364
11936,3,39,3,161,0.4397411155330364
11937,2,21,3,161,0.4397411155330364
11938,0,27,3,161,0.4397411155330364
11939,3,335,3,161,0.4397411155330364
11940,3,158,3,161,0.4397411155330364
11941,3,171,3,161,0.4397411155330364
11942,0,10,3,161,0.4397411155330364
11943,4,5,3,161,0.4397411155330364
11944,4,170,3,161,0.4397411155330364
11945,3,319,3,161,0.4397411155330364
11946,3,55,3,161,0.4397411155330364
11947,4,229,3,161,0.4397411155330364
11948,36,274,3,161,0.4397411155330364
11949,5,27,3,161,0.4397411155330364
11950,3,21,3,161,0.4397411155330364
11951,18,437,3,161,0.4397411155330364
11952,55,426,3,161,0.4397411155330364
11953,3,170,3,161,0.4397411155330364
11954,141,326,3,161,0.4397411155330364
11955,3,18,3,161,0.4397411155330364
11956,3,238,3,161,0.4397411155330364
11957,3,4,3,161,0.4397411155330364
11958,3,151,3,161,0.4397411155330364
11959,3,33,3,161,0.4397411155330364
11960,1,4,3,161,0.4397411155330364
11961,3,214,3,161,0.4397411155330364
11962,4,18,3,161,0.4397411155330364
11963,33,130,3,161,0.4397411155330364
11964,7,158,3,161,0.4397411155330364
11965,3,215,3,161,0.4397411155330364
11966,5,234,3,161,0.4397411155330364
11967,3,141,3,161,0.4397411155330364
11968,3,5,3,161,0.4397411155330364
11969,3,150,3,161,0.4397411155330364
11970,3,9,3,161,0.4397411155330364
11971,0,5,3,161,0.4397411155330364
11972,3,30,3,161,0.4397411155330364
11973,1,3,3,161,0.4397411155330364
11974,1,28,3,161,0.4397411155330364
11975,69,238,3,161,0.4397411155330364
11976,89,150,3,161,0.4397411155330364
11977,4,11,3,161,0.4397411155330364
11978,3,160,3,161,0.4397411155330364
11979,2,7,3,161,0.4397411155330364
11980,2,3,3,161,0.4397411155330364
11981,0,3,3,161,0.4397411155330364
11982,3,36,3,161,0.4397411155330364
11983,3,50,3,161,0.4397411155330364
11984,3,198,3,161,0.4397411155330364
11985,3,11,3,161,0.4397411155330364
11986,0,4,3,161,0.4397411155330364
11987,3,234,3,161,0.4397411155330364
11988,3,27,3,162,0.4395354540348164
11989,93,122,3,162,0.4395354540348164
11990,3,373,3,162,0.4395354540348164
11991,27,47,3,162,0.4395354540348164
11992,3,41,3,162,0.4395354540348164
11993,10,15,3,162,0.4395354540348164
11994,3,30,3,162,0.4395354540348164
11995,3,11,3,162,0.4395354540348164
11996,15,25,3,162,0.4395354540348164
11997,41,55,3,162,0.4395354540348164
11998,3,375,3,162,0.4395354540348164
11999,3,21,3,162,0.4395354540348164
12000,5,122,3,162,0.4395354540348164
12001,3,10,3,162,0.4395354540348164
12002,3,55,3,162,0.4395354540348164
12003,2,14,3,162,0.4395354540348164
12004,2,5,3,162,0.4395354540348164
12005,3,162,3,162,0.4395354540348164
12006,30,189,3,162,0.4395354540348164
12007,2,20,3,162,0.4395354540348164
12008,16,20,3,162,0.4395354540348164
12009,11,189,3,162,0.4395354540348164
12010,10,41,3,162,0.4395354540348164
12011,2,3,3,162,0.4395354540348164
12012,3,37,3,162,0.4395354540348164
12013,3,66,3,162,0.4395354540348164
12014,2,10,3,162,0.4395354540348164
12015,1,3,3,162,0.4395354540348164
12016,3,361,3,162,0.4395354540348164
12017,3,78,3,162,0.4395354540348164
12018,78,84,3,162,0.4395354540348164
12019,3,84,3,162,0.4395354540348164
12020,3,13,3,162,0.4395354540348164
12021,3,14,3,162,0.4395354540348164
12022,3,16,3,162,0.4395354540348164
12023,3,122,3,162,0.4395354540348164
12024,30,162,3,162,0.4395354540348164
12025,1,16,3,162,0.4395354540348164
12026,5,13,3,162,0.4395354540348164
12027,30,361,3,162,0.4395354540348164
12028,3,170,3,162,0.4395354540348164
12029,3,341,3,162,0.4395354540348164
12030,3,25,3,162,0.4395354540348164
12031,25,27,3,162,0.4395354540348164
12032,3,59,3,162,0.4395354540348164
12033,11,21,3,162,0.4395354540348164
12034,59,373,3,162,0.4395354540348164
12035,0,73,3,162,0.4395354540348164
12036,20,375,3,162,0.4395354540348164
12037,11,13,3,162,0.4395354540348164
12038,3,5,3,162,0.4395354540348164
12039,3,259,3,162,0.4395354540348164
12040,3,47,3,162,0.4395354540348164
12041,3,374,3,162,0.4395354540348164
12042,3,271,3,162,0.4395354540348164
12043,14,30,3,162,0.4395354540348164
12044,3,73,3,162,0.4395354540348164
12045,259,374,3,162,0.4395354540348164
12046,2,48,3,162,0.4395354540348164
12047,25,341,3,162,0.4395354540348164
12048,3,15,3,162,0.4395354540348164
12049,0,11,3,162,0.4395354540348164
12050,3,93,3,162,0.4395354540348164
12051,3,48,3,162,0.4395354540348164
12052,1,73,3,162,0.4395354540348164
12053,47,115,3,162,0.4395354540348164
12054,2,271,3,162,0.4395354540348164
12055,3,441,3,162,0.4395354540348164
12056,5,10,3,162,0.4395354540348164
12057,10,78,3,162,0.4395354540348164
12058,0,3,3,162,0.4395354540348164
12059,3,476,3,162,0.4395354540348164
12060,66,170,3,162,0.4395354540348164
12061,16,441,3,162,0.4395354540348164
12062,11,14,0,163,0.4127590777005123
12063,14,16,0,163,0.4127590777005123
12064,0,3,0,163,0.4127590777005123
12065,0,368,0,163,0.4127590777005123
12066,0,39,0,163,0.4127590777005123
12067,0,11,0,163,0.4127590777005123
12068,3,4,0,163,0.4127590777005123
12069,3,10,0,163,0.4127590777005123
12070,4,160,0,163,0.4127590777005123
12071,0,6,0,163,0.4127590777005123
12072,0,4,0,163,0.4127590777005123
12073,14,456,0,163,0.4127590777005123
12074,0,62,0,163,0.4127590777005123
12075,3,20,0,163,0.4127590777005123
12076,0,159,0,163,0.4127590777005123
12077,5,160,0,163,0.4127590777005123
12078,0,14,0,163,0.4127590777005123
12079,6,39,0,163,0.4127590777005123
12080,13,192,0,163,0.4127590777005123
12081,0,231,0,163,0.4127590777005123
12082,0,21,0,163,0.4127590777005123
12083,0,374,0,163,0.4127590777005123
12084,0,251,0,163,0.4127590777005123
12085,0,71,0,163,0.4127590777005123
12086,3,12,0,163,0.4127590777005123
12087,3,11,0,163,0.4127590777005123
12088,3,5,0,163,0.4127590777005123
12089,13,70,0,163,0.4127590777005123
12090,0,281,0,163,0.4127590777005123
12091,4,444,0,163,0.4127590777005123
12092,0,7,0,163,0.4127590777005123
12093,0,278,0,163,0.4127590777005123
12094,0,41,0,163,0.4127590777005123
12095,6,90,0,163,0.4127590777005123
12096,41,173,0,163,0.4127590777005123
12097,265,374,0,163,0.4127590777005123
12098,69,278,0,163,0.4127590777005123
12099,13,343,0,163,0.4127590777005123
12100,0,265,0,163,0.4127590777005123
12101,0,69,0,163,0.4127590777005123
12102,0,343,0,163,0.4127590777005123
12103,6,24,0,163,0.4127590777005123
12104,6,18,0,163,0.4127590777005123
12105,3,13,0,163,0.4127590777005123
12106,5,7,0,163,0.4127590777005123
12107,0,192,0,163,0.4127590777005123
12108,4,16,0,163,0.4127590777005123
12109,4,44,0,163,0.4127590777005123
12110,11,13,0,163,0.4127590777005123
12111,0,24,0,163,0.4127590777005123
12112,4,6,0,163,0.4127590777005123
12113,0,10,0,163,0.4127590777005123
12114,6,20,0,163,0.4127590777005123
12115,16,231,0,163,0.4127590777005123
12116,0,12,0,163,0.4127590777005123
12117,0,90,0,163,0.4127590777005123
12118,5,12,0,163,0.4127590777005123
12119,0,94,0,163,0.4127590777005123
12120,24,62,0,163,0.4127590777005123
12121,20,159,0,163,0.4127590777005123
12122,0,18,0,163,0.4127590777005123
12123,0,20,0,163,0.4127590777005123
12124,0,444,0,163,0.4127590777005123
12125,0,16,0,163,0.4127590777005123
12126,4,11,0,163,0.4127590777005123
12127,16,348,0,163,0.4127590777005123
12128,76,368,0,163,0.4127590777005123
12129,0,76,0,163,0.4127590777005123
12130,0,44,0,163,0.4127590777005123
12131,12,41,0,163,0.4127590777005123
12132,4,21,0,163,0.4127590777005123
12133,0,70,0,163,0.4127590777005123
12134,3,70,0,163,0.4127590777005123
12135,0,160,0,163,0.4127590777005123
12136,17,87,3,164,0.42412071850334726
12137,11,366,3,164,0.42412071850334726
12138,3,180,3,164,0.42412071850334726
12139,3,66,3,164,0.42412071850334726
12140,2,3,3,164,0.42412071850334726
12141,1,5,3,164,0.42412071850334726
12142,1,4,3,164,0.42412071850334726
12143,5,209,3,164,0.42412071850334726
12144,3,5,3,164,0.42412071850334726
12145,66,99,3,164,0.42412071850334726
12146,3,87,3,164,0.42412071850334726
12147,4,414,3,164,0.42412071850334726
12148,12,124,3,164,0.42412071850334726
12149,11,18,3,164,0.42412071850334726
12150,20,27,3,164,0.42412071850334726
12151,81,431,3,164,0.42412071850334726
12152,66,273,3,164,0.42412071850334726
12153,3,83,3,164,0.42412071850334726
12154,20,209,3,164,0.42412071850334726
12155,13,17,3,164,0.42412071850334726
12156,3,8,3,164,0.42412071850334726
12157,3,414,3,164,0.42412071850334726
12158,1,8,3,164,0.42412071850334726
12159,3,13,3,164,0.42412071850334726
12160,20,136,3,164,0.42412071850334726
12161,3,112,3,164,0.42412071850334726
12162,3,185,3,164,0.42412071850334726
12163,3,73,3,164,0.42412071850334726
12164,17,104,3,164,0.42412071850334726
12165,3,273,3,164,0.42412071850334726
12166,3,124,3,164,0.42412071850334726
12167,3,119,3,164,0.42412071850334726
12168,5,21,3,164,0.42412071850334726
12169,3,88,3,164,0.42412071850334726
12170,3,255,3,164,0.42412071850334726
12171,3,337,3,164,0.42412071850334726
12172,66,112,3,164,0.42412071850334726
12173,3,136,3,164,0.42412071850334726
12174,5,83,3,164,0.42412071850334726
12175,3,104,3,164,0.42412071850334726
12176,3,17,3,164,0.42412071850334726
12177,3,20,3,164,0.42412071850334726
12178,5,14,3,164,0.42412071850334726
12179,56,185,3,164,0.42412071850334726
12180,3,81,3,164,0.42412071850334726
12181,3,366,3,164,0.42412071850334726
12182,4,5,3,164,0.42412071850334726
12183,18,43,3,164,0.42412071850334726
12184,8,16,3,164,0.42412071850334726
12185,3,400,3,164,0.42412071850334726
12186,364,400,3,164,0.42412071850334726
12187,56,88,3,164,0.42412071850334726
12188,4,14,3,164,0.42412071850334726
12189,0,4,3,164,0.42412071850334726
12190,3,332,3,164,0.42412071850334726
12191,5,255,3,164,0.42412071850334726
12192,3,14,3,164,0.42412071850334726
12193,3,12,3,164,0.42412071850334726
12194,3,431,3,164,0.42412071850334726
12195,17,20,3,164,0.42412071850334726
12196,3,41,3,164,0.42412071850334726
12197,3,43,3,164,0.42412071850334726
12198,4,225,3,164,0.42412071850334726
12199,81,393,3,164,0.42412071850334726
12200,2,83,3,164,0.42412071850334726
12201,5,43,3,164,0.42412071850334726
12202,3,393,3,164,0.42412071850334726
12203,3,56,3,164,0.42412071850334726
12204,41,73,3,164,0.42412071850334726
12205,3,364,3,164,0.42412071850334726
12206,5,87,3,164,0.42412071850334726
12207,3,4,3,164,0.42412071850334726
12208,41,66,3,164,0.42412071850334726
12209,3,21,3,164,0.42412071850334726
12210,14,239,3,165,0.2971789291097018
12211,36,363,3,165,0.2971789291097018
12212,3,102,3,165,0.2971789291097018
12213,37,494,3,165,0.2971789291097018
12214,3,185,3,165,0.2971789291097018
12215,3,239,3,165,0.2971789291097018
12216,0,46,3,165,0.2971789291097018
12217,7,27,3,165,0.2971789291097018
12218,3,6,3,165,0.2971789291097018
12219,1,24,3,165,0.2971789291097018
12220,7,26,3,165,0.2971789291097018
12221,1,7,3,165,0.2971789291097018
12222,3,179,3,165,0.2971789291097018
12223,3,92,3,165,0.2971789291097018
12224,3,240,3,165,0.2971789291097018
12225,26,89,3,165,0.2971789291097018
12226,24,98,3,165,0.2971789291097018
12227,12,91,3,165,0.2971789291097018
12228,46,123,3,165,0.2971789291097018
12229,3,202,3,165,0.2971789291097018
12230,36,37,3,165,0.2971789291097018
12231,0,53,3,165,0.2971789291097018
12232,53,236,3,165,0.2971789291097018
12233,26,274,3,165,0.2971789291097018
12234,6,36,3,165,0.2971789291097018
12235,0,18,3,165,0.2971789291097018
12236,3,177,3,165,0.2971789291097018
12237,3,32,3,165,0.2971789291097018
12238,2,4,3,165,0.2971789291097018
12239,3,221,3,165,0.2971789291097018
12240,14,36,3,165,0.2971789291097018
12241,53,59,3,165,0.2971789291097018
12242,0,3,3,165,0.2971789291097018
12243,44,185,3,165,0.2971789291097018
12244,140,214,3,165,0.2971789291097018
12245,205,273,3,165,0.2971789291097018
12246,6,12,3,165,0.2971789291097018
12247,42,224,3,165,0.2971789291097018
12248,3,274,3,165,0.2971789291097018
12249,86,220,3,165,0.2971789291097018
12250,123,221,3,165,0.2971789291097018
12251,10,155,3,165,0.2971789291097018
12252,3,4,3,165,0.2971789291097018
12253,11,76,3,165,0.2971789291097018
12254,0,8,3,165,0.2971789291097018
12255,33,47,3,165,0.2971789291097018
12256,8,92,3,165,0.2971789291097018
12257,4,52,3,165,0.2971789291097018
12258,2,3,3,165,0.2971789291097018
12259,123,202,3,165,0.2971789291097018
12260,3,98,3,165,0.2971789291097018
12261,0,6,3,165,0.2971789291097018
12262,28,72,3,165,0.2971789291097018
12263,3,283,3,165,0.2971789291097018
12264,37,67,3,165,0.2971789291097018
12265,3,45,3,165,0.2971789291097018
12266,28,290,3,165,0.2971789291097018
12267,1,53,3,165,0.2971789291097018
12268,12,177,3,165,0.2971789291097018
12269,45,97,3,165,0.2971789291097018
12270,3,97,3,165,0.2971789291097018
12271,3,76,3,165,0.2971789291097018
12272,3,44,3,165,0.2971789291097018
12273,43,47,3,165,0.2971789291097018
12274,27,38,3,165,0.2971789291097018
12275,3,205,3,165,0.2971789291097018
12276,3,14,3,165,0.2971789291097018
12277,41,50,3,165,0.2971789291097018
12278,37,498,3,165,0.2971789291097018
12279,7,86,3,165,0.2971789291097018
12280,9,290,3,165,0.2971789291097018
12281,3,224,3,165,0.2971789291097018
12282,3,332,3,165,0.2971789291097018
12283,6,11,3,165,0.2971789291097018
12284,1,41,4,166,0.3873729512604026
12285,1,437,4,166,0.3873729512604026
12286,4,371,4,166,0.3873729512604026
12287,4,228,4,166,0.3873729512604026
12288,0,5,4,166,0.3873729512604026
12289,37,204,4,166,0.3873729512604026
12290,4,331,4,166,0.3873729512604026
12291,105,232,4,166,0.3873729512604026
12292,27,112,4,166,0.3873729512604026
12293,28,366,4,166,0.3873729512604026
12294,4,123,4,166,0.3873729512604026
12295,94,114,4,166,0.3873729512604026
12296,23,43,4,166,0.3873729512604026
12297,11,98,4,166,0.3873729512604026
12298,1,3,4,166,0.3873729512604026
12299,4,77,4,166,0.3873729512604026
12300,27,155,4,166,0.3873729512604026
12301,4,11,4,166,0.3873729512604026
12302,3,37,4,166,0.3873729512604026
12303,0,109,4,166,0.3873729512604026
12304,4,122,4,166,0.3873729512604026
12305,1,28,4,166,0.3873729512604026
12306,4,155,4,166,0.3873729512604026
12307,0,220,4,166,0.3873729512604026
12308,41,120,4,166,0.3873729512604026
12309,10,141,4,166,0.3873729512604026
12310,75,371,4,166,0.3873729512604026
12311,3,32,4,166,0.3873729512604026
12312,4,49,4,166,0.3873729512604026
12313,0,10,4,166,0.3873729512604026
12314,4,120,4,166,0.3873729512604026
12315,37,390,4,166,0.3873729512604026
12316,17,51,4,166,0.3873729512604026
12317,4,208,4,166,0.3873729512604026
12318,4,8,4,166,0.3873729512604026
12319,0,20,4,166,0.3873729512604026
12320,27,426,4,166,0.3873729512604026
12321,4,282,4,166,0.3873729512604026
12322,17,155,4,166,0.3873729512604026
12323,10,37,4,166,0.3873729512604026
12324,4,220,4,166,0.3873729512604026
12325,23,481,4,166,0.3873729512604026
12326,43,331,4,166,0.3873729512604026
12327,4,81,4,166,0.3873729512604026
12328,42,55,4,166,0.3873729512604026
12329,4,271,4,166,0.3873729512604026
12330,27,71,4,166,0.3873729512604026
12331,8,92,4,166,0.3873729512604026
12332,4,17,4,166,0.3873729512604026
12333,4,169,4,166,0.3873729512604026
12334,4,23,4,166,0.3873729512604026
12335,17,27,4,166,0.3873729512604026
12336,0,191,4,166,0.3873729512604026
12337,4,96,4,166,0.3873729512604026
12338,4,51,4,166,0.3873729512604026
12339,4,27,4,166,0.3873729512604026
12340,4,10,4,166,0.3873729512604026
12341,6,17,4,166,0.3873729512604026
12342,92,200,4,166,0.3873729512604026
12343,3,4,4,166,0.3873729512604026
12344,37,199,4,166,0.3873729512604026
12345,81,426,4,166,0.3873729512604026
12346,17,199,4,166,0.3873729512604026
12347,37,121,4,166,0.3873729512604026
